Publication Year,Document Title,Authors,ISSN,Journal Title,Volume,Issue,<2013,2013,2014,2015,2016,2017,subtotal,>2017,total
2014,"Stable transformation and reverse genetic analysis of Penium margaritaceum: A platform for studies of charophyte green algae, the immediate ancestors of land plants","Sorensen I., Fei Z., Andreas A., Willats W.G.T., Domozych D.S., Rose J.K.C.",9607412,Plant Journal,77,3,0,0,5,4,7,3,19,0,19
2014,Metabolic flux analysis using <sup>13</sup>C peptide label measurements,"Mandy D.E., Goldford J.E., Yang H., Allen D.K., Libourel I.G.L.",9607412,Plant Journal,77,3,0,0,5,5,5,0,15,0,15
2014,Association of cytochrome b5 with ETR1 ethylene receptor signaling through RTE1 in Arabidopsis,"Chang J., Clay J.M., Chang C.",9607412,Plant Journal,77,4,0,0,3,7,7,2,19,0,19
2014,"Yucasin is a potent inhibitor of YUCCA, a key enzyme in auxin biosynthesis","Nishimura T., Hayashi K.-I., Suzuki H., Gyohda A., Takaoka C., Sakaguchi Y., Matsumoto S., Kasahara H., Sakai T., Kato J.-I., Kamiya Y., Koshiba T.",9607412,Plant Journal,77,3,0,0,4,7,8,6,25,0,25
2014,Pathogenesis-related protein 4b interacts with leucine-rich repeat protein 1 to suppress PR4b-triggered cell death and defense response in pepper,"Hwang I.S., Choi D.S., Kim N.H., Kim D.S., Hwang B.K.",9607412,Plant Journal,77,4,0,0,2,3,3,0,8,0,8
2014,A restorer-of-fertility like pentatricopeptide repeat gene directs ribonucleolytic processing within the coding sequence of rps3 - Rpl16 and orf240a mitochondrial transcripts in Arabidopsis thaliana,"Arnal N., Quadrado M., Simon M., Mireau H.",9607412,Plant Journal,78,1,0,0,1,0,5,2,8,0,8
2014,"Acetylated 1,3-diaminopropane antagonizes abscisic acid-mediated stomatal closing in Arabidopsis","Jammes F., Leonhardt N., Tran D., Bousserouel H., Very A.-A., Renou J.-P., Vavasseur A., Kwak J.M., Sentenac H., Bouteau F., Leung J.",9607412,Plant Journal,79,2,0,0,1,5,4,0,10,0,10
2014,A multi-colour/multi-affinity marker set to visualize phosphoinositide dynamics in Arabidopsis,"Simon M.L.A., Platre M.P., Assil S., Van Wijk R., Chen W.Y., Chory J., Dreux M., Munnik T., Jaillais Y.",9607412,Plant Journal,77,2,0,0,6,7,21,7,41,0,41
2014,Light-dependent reversible phosphorylation of the minor photosystem II antenna Lhcb6 (CP24) occurs in lycophytes,"Ferroni L., Angeleri M., Pantaleoni L., Pagliano C., Longoni P., Marsano F., Aro E.-M., Suorsa M., Baldisserotto C., Giovanardi M., Cella R., Pancaldi S.",9607412,Plant Journal,77,6,0,0,0,2,3,1,6,0,6
2014,FLOURY ENDOSPERM6 encodes a CBM48 domain-containing protein involved in compound granule formation and starch synthesis in rice endosperm,"Peng C., Wang Y., Liu F., Ren Y., Zhou K., Lv J., Zheng M., Zhao S., Zhang L., Wang C., Jiang L., Zhang X., Guo X., Bao Y., Wan J.",9607412,Plant Journal,77,6,0,0,0,11,7,4,22,0,22
2014,The SEPALLATA MADS-box protein SLMBP21 forms protein complexes with JOINTLESS and MACROCALYX as a transcription activator for development of the tomato flower abscission zone,"Liu D., Wang D., Qin Z., Zhang D., Yin L., Wu L., Colasanti J., Li A., Mao L.",9607412,Plant Journal,77,2,0,0,3,8,5,2,18,0,18
2014,Arabidopsis guard cell integrity involves the epigenetic stabilization of the FLP and FAMA transcription factor genes,"Lee E., Lucas J.R., Goodrich J., Sack F.D.",9607412,Plant Journal,78,4,0,0,4,6,10,0,20,0,20
2014,Exaggerated root respiration accounts for growth retardation in a starchless mutant of Arabidopsis thaliana,"Brauner K., Hormiller I., Nagele T., Heyer A.G.",9607412,Plant Journal,79,1,0,0,0,7,4,0,11,0,11
2014,β-Carboxysomal proteins assemble into highly organized structures in Nicotiana chloroplasts,"Lin M.T., Occhialini A., Andralojc P.J., Devonshire J., Hines K.M., Parry M.A.J., Hanson M.R.",9607412,Plant Journal,79,1,0,0,2,11,18,3,34,0,34
2014,"A homolog of ETHYLENE OVERPRODUCER, OsETOL1, differentially modulates drought and submergence tolerance in rice","Du H., Wu N., Cui F., You L., Li X., Xiong L.",9607412,Plant Journal,78,5,0,0,0,7,5,1,13,0,13
2014,Gene coexpression patterns during early development of the native Arabidopsis reproductive meristem: Novel candidate developmental regulators and patterns of functional redundancy,"Mantegazza O., Gregis V., Chiara M., Selva C., Leo G., Horner D.S., Kater M.M.",9607412,Plant Journal,79,5,0,0,0,5,6,1,12,0,12
2014,The evolutionary appearance of non-cyanogenic hydroxynitrile glucosides in the Lotus genus is accompanied by the substrate specialization of paralogous β-glucosidases resulting from a crucial amino acid substitution,"Lai D., Abou Hachem M., Robson F., Olsen C.E., Wang T.L., Moller B.L., Takos A.M., Rook F.",9607412,Plant Journal,79,2,0,0,0,2,2,0,4,0,4
2014,Mechanisms of physiological adjustment of N<inf>2</inf> fixation in Cicer arietinum L. (chickpea) during early stages of water deficit: Single or multi-factor controls,"Nasr Esfahani M., Sulieman S., Schulze J., Yamaguchi-Shinozaki K., Shinozaki K., Tran L.-S.P.",9607412,Plant Journal,79,6,0,0,2,8,7,0,17,0,17
2014,Spatio-temporal analysis of cellulose synthesis during cell plate formation in Arabidopsis,"Miart F., Desprez T., Biot E., Morin H., Belcram K., Hofte H., Gonneau M., Vernhettes S.",9607412,Plant Journal,77,1,0,0,5,9,10,1,25,0,25
2014,A histone methyltransferase inhibits seed germination by increasing PIF1 mRNA expression in imbibed seeds,"Lee N., Kang H., Lee D., Choi G.",9607412,Plant Journal,78,2,0,0,0,0,3,0,3,0,3
2014,"AtRH57, a DEAD-box RNA helicase, is involved in feedback inhibition of glucose-mediated abscisic acid accumulation during seedling development and additively affects pre-ribosomal RNA processing with high glucose","Hsu Y.-F., Chen Y.-C., Hsiao Y.-C., Wang B.-J., Lin S.-Y., Cheng W.-H., Jauh G.-Y., Harada J.J., Wang C.-S.",9607412,Plant Journal,77,1,0,0,4,3,4,0,11,0,11
2014,"Silencing the vacuolar invertase gene GhVIN1 blocks cotton fiber initiation from the ovule epidermis, probably by suppressing a cohort of regulatory genes via sugar signaling","Wang L., Cook A., Patrick J.W., Chen X.-Y., Ruan Y.-L.",9607412,Plant Journal,78,4,0,0,0,5,8,2,15,0,15
2014,"SCARECROW, SCR-LIKE 23 and SHORT-ROOT control bundle sheath cell fate and function in Arabidopsis thaliana","Cui H., Kong D., Liu X., Hao Y.",9607412,Plant Journal,78,2,0,0,1,8,8,3,20,0,20
2014,Receptor kinase-mediated control of primary active proton pumping at the plasma membrane,"Fuglsang A.T., Kristensen A., Cuin T.A., Schulze W.X., Persson J., Thuesen K.H., Ytting C.K., Oehlenschlaeger C.B., Mahmood K., Sondergaard T.E., Shabala S., Palmgren M.G.",9607412,Plant Journal,80,6,0,0,0,4,11,2,17,0,17
2014,AtMYB41 activates ectopic suberin synthesis and assembly in multiple plant species and cell types,"Kosma D.K., Murmu J., Razeq F.M., Santos P., Bourgault R., Molina I., Rowland O.",9607412,Plant Journal,80,2,0,0,0,1,6,2,9,0,9
2014,Apple MdABCF assists in the transportation of S-RNase into pollen tubes,"Meng D., Gu Z., Li W., Wang A., Yuan H., Yang Q., Li T.",9607412,Plant Journal,78,6,0,0,0,2,6,1,9,0,9
2014,Precise spatio-temporal modulation of ACC synthase by MPK6 cascade mediates the response of rose flowers to rehydration,"Meng Y., Ma N., Zhang Q., You Q., Li N., Ali Khan M., Liu X., Wu L., Su Z., Gao J.",9607412,Plant Journal,79,6,0,0,0,0,2,1,3,0,3
2014,"Dynamic, high precision targeting of growth modulating agents is able to trigger pollen tube growth reorientation","Nezhad A.S., Packirisamy M., Geitmann A.",9607412,Plant Journal,80,1,0,0,0,2,5,3,10,0,10
2014,Pollen tube NAD(P)H oxidases act as a speed control to dampen growth rate oscillations during polarized cell growth,"Lassig R., Gutermuth T., Bey T.D., Konrad K.R., Romeis T.",9607412,Plant Journal,78,1,0,0,5,12,12,7,36,0,36
2014,High lipid order of Arabidopsis cell-plate membranes mediated by sterol and DYNAMIN-RELATED PROTEIN1A function,"Frescatada-Rosa M., Stanislas T., Backues S.K., Reichardt I., Men S., Boutte Y., Jurgens G., Moritz T., Bednarek S.Y., Grebe M.",9607412,Plant Journal,80,5,0,0,0,6,5,1,12,0,12
2014,Consequences of state transitions on the structural and functional organization of Photosystem i in the green alga Chlamydomonas reinhardtii,"Drop B., Yadav K.n. S., Boekema E.J., Croce R.",9607412,Plant Journal,78,2,0,0,2,16,12,6,36,0,36
2014,The inter-kingdom volatile signal indole promotes root development by interfering with auxin signalling,"Bailly A., Groenhagen U., Schulz S., Geisler M., Eberl L., Weisskopf L.",9607412,Plant Journal,80,5,0,0,0,6,11,3,20,0,20
2014,The Arabidopsis immune adaptor SRFR1 interacts with TCP transcription factors that redundantly contribute to effector-triggered immunity,"Kim S.H., Son G.H., Bhattacharjee S., Kim H.J., Nam J.C., Nguyen P.D.T., Hong J.C., Gassmann W.",9607412,Plant Journal,78,6,0,0,2,5,9,5,21,0,21
2014,Xanthomonas euvesicatoria type III effector XopQ interacts with tomato and pepper 14-3-3 isoforms to suppress effector-triggered immunity,"Teper D., Salomon D., Sunitha S., Kim J.-G., Mudgett M.B., Sessa G.",9607412,Plant Journal,77,2,0,0,2,8,8,1,19,0,19
2014,The potential for manipulating RNA with pentatricopeptide repeat proteins,"Yagi Y., Nakamura T., Small I.",9607412,Plant Journal,78,5,0,0,7,11,9,2,29,0,29
2014,Sugarcane genome sequencing by methylation filtration provides tools for genomic research in the genus Saccharum,"Grativol C., Regulski M., Bertalan M., McCombie W.R., Da Silva F.R., Zerlotini Neto A., Vicentini R., Farinelli L., Hemerly A.S., Martienssen R.A., Ferreira P.C.G.",9607412,Plant Journal,79,1,0,0,0,2,2,3,7,0,7
2014,Thiol-based redox proteins in abscisic acid and methyl jasmonate signaling in Brassica napus guard cells,"Zhu M., Zhu N., Song W.-Y., Harmon A.C., Assmann S.M., Chen S.",9607412,Plant Journal,78,3,0,0,2,9,8,3,22,0,22
2014,Tuberculate fruit gene Tu encodes a C<inf>2</inf>H<inf>2</inf> zinc finger protein that is required for the warty fruit phenotype in cucumber (Cucumis sativus L.),"Yang X., Zhang W., He H., Nie J., Bie B., Zhao J., Ren G., Li Y., Zhang D., Pan J., Cai R.",9607412,Plant Journal,78,6,0,0,0,5,7,0,12,0,12
2014,Rhizobial infection does not require cortical expression of upstream common symbiosis genes responsible for the induction of Ca<sup>2+</sup> spiking,"Hayashi T., Shimoda Y., Sato S., Tabata S., Imaizumi-Anraku H., Hayashi M.",9607412,Plant Journal,77,1,0,0,5,6,5,1,17,0,17
2014,ISWI proteins participate in the genome-wide nucleosome distribution in Arabidopsis,"Li G., Liu S., Wang J., He J., Huang H., Zhang Y., Xu L.",9607412,Plant Journal,78,4,0,0,1,5,6,2,14,0,14
2014,Small kernel 1 encodes a pentatricopeptide repeat protein required for mitochondrial nad7 transcript editing and seed development in maize (Zea mays) and rice (Oryza sativa),"Li X.-J., Zhang Y.-F., Hou M., Sun F., Shen Y., Xiu Z.-H., Wang X., Chen Z.-L., Sun S.S.M., Small I., Tan B.-C.",9607412,Plant Journal,79,5,0,0,0,4,7,6,17,0,17
2014,Post-transcriptional control of GRF transcription factors by microRNA miR396 and GIF co-activator affects leaf size and longevity,"Debernardi J.M., Mecchia M.A., Vercruyssen L., Smaczniak C., Kaufmann K., Inze D., Rodriguez R.E., Palatnik J.F.",9607412,Plant Journal,79,3,0,0,2,11,13,6,32,0,32
2014,SEUSS and SEUSS-LIKE 2 coordinate auxin distribution and KNOXI activity during embryogenesis,"Lee J.E., Lampugnani E.R., Bacic A., Golz J.F.",9607412,Plant Journal,80,1,0,0,0,2,1,2,5,0,5
2014,Distinct and concurrent pathways of Pol II- and Pol IV-dependent siRNA biogenesis at a repetitive trans-silencer locus in Arabidopsis thaliana,"Sasaki T., Lee T.-F., Liao W.-W., Naumann U., Liao J.-L., Eun C., Huang Y.-Y., Fu J.L., Chen P.-Y., Meyers B.C., Matzke A.J.M., Matzke M.",9607412,Plant Journal,79,1,0,0,0,6,3,1,10,0,10
2014,"OsLOL1, a C2C2-type zinc finger protein, interacts with OsbZIP58 to promote seed germination through the modulation of gibberellin biosynthesis in Oryza sativa","Wu J., Zhu C., Pang J., Zhang X., Yang C., Xia G., Tian Y., He C.",9607412,Plant Journal,80,6,0,0,0,4,1,1,6,0,6
2014,Knockdown of the Arabidopsis thaliana chloroplast protein disulfide isomerase 6 results in reduced levels of photoinhibition and increased D1 synthesis in high light,"Wittenberg G., Levitan A., Klein T., Dangoor I., Keren N., Danon A.",9607412,Plant Journal,78,6,0,0,0,5,5,3,13,0,13
2014,Extensive amplification of the E2F transcription factor binding sites by transposons during evolution of Brassica species,"Henaff E., Vives C., Desvoyes B., Chaurasia A., Payet J., Gutierrez C., Casacuberta J.M.",9607412,Plant Journal,77,6,0,0,2,3,3,0,8,0,8
2014,Epitope detection chromatography: A method to dissect the structural heterogeneity and inter-connections of plant cell-wall matrix glycans,"Cornuault V., Manfield I.W., Ralet M.-C., Paul Knox J.",9607412,Plant Journal,78,4,0,0,1,7,4,1,13,0,13
2014,The vacuolar calcium sensors CBL2 and CBL3 affect seed size and embryonic development in Arabidopsis thaliana,"Eckert C., Offenborn J.N., Heinz T., Armarego-Marriott T., Schultke S., Zhang C., Hillmer S., Heilmann M., Schumacher K., Bock R., Heilmann I., Kudla J.",9607412,Plant Journal,78,1,0,0,1,8,2,0,11,0,11
2014,"NMAT4, A maturase factor required for nad1 pre-mRNA processing and maturation, is essential for holocomplex i biogenesis in Arabidopsis mitochondria","Cohen S., Zmudjak M., Colas Des Francs-Small C., Malik S., Shaya F., Keren I., Belausov E., Many Y., Brown G.G., Small I., Ostersetzer-Biran O.",9607412,Plant Journal,78,2,0,0,2,4,7,3,16,0,16
2014,Abscisic acid inhibits root growth in Arabidopsis through ethylene biosynthesis,"Luo X., Chen Z., Gao J., Gong Z.",9607412,Plant Journal,79,1,0,0,2,13,7,7,29,0,29
2014,Trehalose metabolism in plants,"Lunn J.E., Delorge I., Figueroa C.M., Van Dijck P., Stitt M.",9607412,Plant Journal,79,4,0,0,7,24,36,9,76,0,76
2014,Strigolactones and the control of plant development: Lessons from shoot branching,"Waldie T., McCulloch H., Leyser O.",9607412,Plant Journal,79,4,0,0,13,33,23,5,74,0,74
2014,The karrikin response system of Arabidopsis,"Waters M.T., Scaffidi A., Sun Y.K., Flematti G.R., Smith S.M.",9607412,Plant Journal,79,4,0,0,10,13,8,6,37,0,37
2014,A genotypic difference in primary root length is associated with the inhibitory role of transforming growth factor-beta receptor-interacting protein-1 on root meristem size in wheat,"He X., Fang J., Li J., Qu B., Ren Y., Ma W., Zhao X., Li B., Wang D., Li Z., Tong Y.",9607412,Plant Journal,77,6,0,0,0,1,4,0,5,0,5
2014,A key general stress response motif is regulated non-uniformly by CAMTA transcription factors,"Benn G., Wang C.-Q., Hicks D.R., Stein J., Guthrie C., Dehesh K.",9607412,Plant Journal,80,1,0,0,0,5,8,1,14,0,14
2014,Antisense gene inhibition by phosphorothioate antisense oligonucleotide in Arabidopsis pollen tubes,"Mizuta Y., Higashiyama T.",9607412,Plant Journal,78,3,0,0,0,2,0,0,2,0,2
2014,Identification of a recently active Prunus-specific non-autonomous Mutator element with considerable genome shaping force,"Halasz J., Kodad O., Hegedus A.",9607412,Plant Journal,79,2,0,0,0,2,3,0,5,0,5
2014,Transcript residency on ribosomes reveals a key role for the Arabidopsis thaliana bundle sheath in sulfur and glucosinolate metabolism,"Aubry S., Smith-Unna R.D., Boursnell C.M., Kopriva S., Hibberd J.M.",9607412,Plant Journal,78,4,0,0,4,13,8,2,27,0,27
2014,A strategy for characterization of persistent heteroduplex DNA in higher plants,"Dong C.-B., Mao J.-F., Suo Y.-J., Shi L., Wang J., Zhang P.-D., Kang X.-Y.",9607412,Plant Journal,80,2,0,0,0,2,0,0,2,0,2
2014,Suppression of OsRAD51D results in defects in reproductive development in rice (Oryza sativa L.),"Byun M.Y., Kim W.T.",9607412,Plant Journal,79,2,0,0,0,3,3,1,7,0,7
2014,The Pseudomonas syringae effector HopF2 suppresses Arabidopsis immunity by targeting BAK1,"Zhou J., Wu S., Chen X., Liu C., Sheen J., Shan L., He P.",9607412,Plant Journal,77,2,0,0,5,7,11,4,27,0,27
2014,"Multiple copies of eukaryotic translation initiation factors in Brassica rapa facilitate redundancy, enabling diversification through variation in splicing and broad-spectrum virus resistance","Nellist C.F., Qian W., Jenner C.E., Moore J.D., Zhang S., Wang X., Briggs W.H., Barker G.C., Sun R., Walsh J.A.",9607412,Plant Journal,77,2,0,0,2,3,4,1,10,0,10
2014,"Arabidopsis RAV1 transcription factor, phosphorylated by SnRK2 kinases, regulates the expression of ABI3, ABI4, and ABI5 during seed germination and early seedling development","Feng C.-Z., Chen Y., Wang C., Kong Y.-H., Wu W.-H., Chen Y.-F.",9607412,Plant Journal,80,4,0,0,0,5,15,8,28,0,28
2014,Kinase activity and calmodulin binding are essential for growth signaling by the phytosulfokine receptor PSKR1,"Hartmann J., Fischer C., Dietrich P., Sauter M.",9607412,Plant Journal,78,2,0,0,2,7,3,0,12,0,12
2014,Arabidopsis gulliver1/superroot2-7 identifies a metabolic basis for auxin and brassinosteroid synergy,"Maharjan P.M., Dilkes B.P., Fujioka S., Pencik A., Ljung K., Burow M., Halkier B.A., Choe S.",9607412,Plant Journal,80,5,0,0,0,2,2,1,5,0,5
2014,Insect eggs induce a systemic acquired resistance in Arabidopsis,"Hilfiker O., Groux R., Bruessow F., Kiefer K., Zeier J., Reymond P.",9607412,Plant Journal,80,6,0,0,0,7,14,0,21,0,21
2014,Redox signaling mediates the expression of a sulfate-deprivation-inducible microRNA395 in Arabidopsis,"Jagadeeswaran G., Li Y.-F., Sunkar R.",9607412,Plant Journal,77,1,0,0,4,11,4,3,22,0,22
2014,Ubiquitin-proteasome-mediated degradation of S-RNase in a solanaceous cross-compatibility reaction,"Entani T., Kubo K.-I., Isogai S., Fukao Y., Shirakawa M., Isogai A., Takayama S.",9607412,Plant Journal,78,6,0,0,1,3,6,4,14,0,14
2014,Starch synthase 4 is located in the thylakoid membrane and interacts with plastoglobule-associated proteins in Arabidopsis,"Gamez-Arjona F.M., Raynaud S., Ragel P., Merida A.",9607412,Plant Journal,80,2,0,0,0,3,6,3,12,0,12
2014,"AGAMOUS-LIKE13, a putative ancestor for the e functional genes, specifies male and female gametophyte morphogenesis","Hsu W.-H., Yeh T.-J., Huang K.-Y., Li J.-Y., Chen H.-Y., Yang C.-H.",9607412,Plant Journal,77,1,0,0,2,3,3,2,10,0,10
2014,"ATP citrate lyase activity is post-translationally regulated by sink strength and impacts the wax, cutin and rubber biosynthetic pathways","Xing S., Van Deenen N., Magliano P., Frahm L., Forestier E., Nawrath C., Schaller H., Gronover C.S., Prufer D., Poirier Y.",9607412,Plant Journal,79,2,0,0,1,4,2,2,9,0,9
2014,The Arabidopsis Mediator subunit MED16 regulates iron homeostasis by associating with EIN3/EIL1 through subunit MED25,"Yang Y., Ou B., Zhang J., Si W., Gu H., Qin G., Qu L.-J.",9607412,Plant Journal,77,6,0,0,2,10,9,4,25,0,25
2014,The powdery mildew resistance gene Pm8 derived from rye is suppressed by its wheat ortholog Pm3,"Hurni S., Brunner S., Stirnweis D., Herren G., Peditto D., McIntosh R.A., Keller B.",9607412,Plant Journal,79,6,0,0,3,9,8,2,22,0,22
2014,The mitochondrial outer membrane AAA ATPase AtOM66 affects cell death and pathogen resistance in Arabidopsis thaliana,"Zhang B., Van Aken O., Thatcher L., De Clercq I., Duncan O., Law S.R., Murcha M.W., Van Der Merwe M., Seifi H.S., Carrie C., Cazzonelli C., Radomiljac J., Hofte M., Singh K.B., Van Breusegem F., Whelan J.",9607412,Plant Journal,80,4,0,0,1,2,12,1,16,0,16
2014,The Arabidopsis Tellurite resistance C protein together with ALB3 is involved in photosystem II protein synthesis,"Schneider A., Steinberger I., Strissel H., Kunz H.-H., Manavski N., Meurer J., Burkhard G., Jarzombski S., Schunemann D., Geimer S., Flugge U.-I., Leister D.",9607412,Plant Journal,78,2,0,0,0,5,5,0,10,0,10
2014,MHF1 plays Fanconi anaemia complementation group M protein (FANCM)-dependent and FANCM-independent roles in DNA repair and homologous recombination in plants,"Dangel N.J., Knoll A., Puchta H.",9607412,Plant Journal,78,5,0,0,3,3,0,1,7,0,7
2014,"Characterization of stress-responsive lncRNAs in Arabidopsis thaliana by integrating expression, epigenetic and structural features","Di C., Yuan J., Wu Y., Li J., Lin H., Hu L., Zhang T., Qi Y., Gerstein M.B., Guo Y., Lu Z.J.",9607412,Plant Journal,80,5,0,0,0,11,10,10,31,0,31
2014,The Arabidopsis U11/U12-65K is an indispensible component of minor spliceosome and plays a crucial role in U12 intron splicing and plant development,"Jung H.J., Kang H.",9607412,Plant Journal,78,5,0,0,2,2,4,1,9,0,9
2014,"OsNIP3;1, a rice boric acid channel, regulates boron distribution and is essential for growth under boron-deficient conditions","Hanaoka H., Uraguchi S., Takano J., Tanaka M., Fujiwara T.",9607412,Plant Journal,78,5,0,0,1,6,7,2,16,0,16
2014,Annexin 1 regulates the H2O2-induced calcium signature in Arabidopsis thaliana roots,"Richards S.L., Laohavisit A., Mortimer J.C., Shabala L., Swarbreck S.M., Shabala S., Davies J.M.",9607412,Plant Journal,77,1,0,0,3,10,15,2,30,0,30
2014,"Recognition of floral homeotic MADS domain transcription factors by a phytoplasmal effector, phyllogen, induces phyllody","Maejima K., Iwai R., Himeno M., Komatsu K., Kitazawa Y., Fujita N., Ishikawa K., Fukuoka M., Minato N., Yamaji Y., Oshima K., Namba S.",9607412,Plant Journal,78,4,0,0,2,12,6,2,22,0,22
2014,"The proteolysis adaptor, NblA, initiates protein pigment degradation by interacting with the cyanobacterial light-harvesting complexes","Sendersky E., Kozer N., Levi M., Garini Y., Shav-Tal Y., Schwarz R.",9607412,Plant Journal,79,1,0,0,0,1,3,1,5,0,5
2014,Herbivore-induced poplar cytochrome P450 enzymes of the CYP71 family convert aldoximes to nitriles which repel a generalist caterpillar,"Irmisch S., Clavijo McCormick A., Gunther J., Schmidt A., Boeckler G.A., Gershenzon J., Unsicker S.B., Kollner T.G.",9607412,Plant Journal,80,6,0,0,0,4,6,1,11,0,11
2014,Aberrant gene expression in the Arabidopsis SULTR1;2 mutants suggests a possible regulatory role for this sulfate transporter in response to sulfur nutrient status,"Zhang B., Pasini R., Dan H., Joshi N., Zhao Y., Leustek T., Zheng Z.-L.",9607412,Plant Journal,77,2,0,0,9,10,3,0,22,0,22
2014,Modifying fatty acid profiles through a new cytokinin-based plastid transformation system,"Dunne A., Maple-Grodem J., Gargano D., Haslam R.P., Napier J.A., Chua N.-H., Russell R., Moller S.G.",9607412,Plant Journal,80,6,0,0,0,3,5,0,8,0,8
2014,Two inositol hexakisphosphate kinases drive inositol pyrophosphate synthesis in plants,"Desai M., Rangarajan P., Donahue J.L., Williams S.P., Land E.S., Mandal M.K., Phillippy B.Q., Perera I.Y., Raboy V., Gillaspy G.E.",9607412,Plant Journal,80,4,0,0,0,4,3,1,8,0,8
2014,OsABCB14 functions in auxin transport and iron homeostasis in rice (Oryza sativa L.),"Xu Y., Zhang S., Guo H., Wang S., Xu L., Li C., Qian Q., Chen F., Geisler M., Qi Y., Jiang D.A.",9607412,Plant Journal,79,1,0,0,1,7,4,1,13,0,13
2014,Cytokinin signaling stabilizes the response activator ARR1,"Kurepa J., Li Y., Smalle J.A.",9607412,Plant Journal,78,1,0,0,1,1,2,0,4,0,4
2014,"Identification of a NAC transcription factor, EPHEMERAL1, that controls petal senescence in Japanese morning glory","Shibuya K., Shimizu K., Niki T., Ichimura K.",9607412,Plant Journal,79,6,0,0,1,0,6,1,8,0,8
2014,MicroRNA156-targeted SPL/SBP box transcription factors regulate tomato ovary and fruit development,"Silva G.F.F.E., Silva E.M., Da Silva Azevedo M., Guivin M.A.C., Ramiro D.A., Figueiredo C.R., Carrer H., Peres L.E.P., Nogueira F.T.S.",9607412,Plant Journal,78,4,0,0,3,14,12,7,36,0,36
2014,Efficient gene targeting and removal of foreign DNA by homologous recombination in the picoeukaryote Ostreococcus,"Lozano J.-C., Schatt P., Botebol H., Verge V., Lesuisse E., Blain S., Carre I.A., Bouget F.-Y.",9607412,Plant Journal,78,6,0,0,1,5,4,4,14,0,14
2014,A protein with an inactive pterin-4a-carbinolamine dehydratase domain is required for Rubisco biogenesis in plants,"Feiz L., Williams-Carrier R., Belcher S., Montano M., Barkan A., Stern D.B.",9607412,Plant Journal,80,5,0,0,0,4,3,2,9,0,9
2014,The metabolic flux phenotype of heterotrophic Arabidopsis cells reveals a flexible balance between the cytosolic and plastidic contributions to carbohydrate oxidation in response to phosphate limitation,"Masakapalli S.K., Bryant F.M., Kruger N.J., Ratcliffe R.G.",9607412,Plant Journal,78,6,0,0,1,5,6,0,12,0,12
2014,A red and far-red light receptor mutation confers resistance to the herbicide glyphosate,"Sharkhuu A., Narasimhan M.L., Merzaban J.S., Bressan R.A., Weller S., Gehring C.",9607412,Plant Journal,78,6,0,0,0,0,5,0,5,0,5
2014,Epidermal identity is maintained by cell-cell communication via a universally active feedback loop in Arabidopsis thaliana,"San-Bento R., Farcot E., Galletti R., Creff A., Ingram G.",9607412,Plant Journal,77,1,0,0,2,6,6,3,17,0,17
2014,Analysis of an Arabidopsis heat-sensitive mutant reveals that chlorophyll synthase is involved in reutilization of chlorophyllide during chlorophyll turnover,"Lin Y.-P., Lee T.-Y., Tanaka A., Charng Y.-Y.",9607412,Plant Journal,80,1,0,0,0,3,8,2,13,0,13
2014,Short-chain dehydrogenase/reductase catalyzing the final step of noscapine biosynthesis is localized to laticifers in opium poppy,"Chen X., Facchini P.J.",9607412,Plant Journal,77,2,0,0,2,6,4,1,13,0,13
2014,Rice OsPAD4 functions differently from Arabidopsis AtPAD4 in host-pathogen interactions,"Ke Y., Liu H., Li X., Xiao J., Wang S.",9607412,Plant Journal,78,4,0,0,2,2,4,3,11,0,11
2014,Systems approach identifies TGA1 and TGA4 transcription factors as important regulatory components of the nitrate response of Arabidopsis thaliana roots,"Alvarez J.M., Riveras E., Vidal E.A., Gras D.E., Contreras-Lopez O., Tamayo K.P., Aceituno F., Gomez I., Ruffel S., Lejay L., Jordana X., Gutierrez R.A.",9607412,Plant Journal,80,1,0,0,0,10,5,2,17,0,17
2014,A chalcone isomerase-like protein enhances flavonoid production and flower pigmentation,"Morita Y., Takagi K., Fukuchi-Mizutani M., Ishiguro K., Tanaka Y., Nitasaka E., Nakayama M., Saito N., Kagami T., Hoshino A., Iida S.",9607412,Plant Journal,78,2,0,0,2,6,8,1,17,0,17
2014,XTH20 and XTH19 regulated by ANAC071 under auxin flow are involved in cell proliferation in incised Arabidopsis inflorescence stems,"Pitaksaringkarn W., Matsuoka K., Asahina M., Miura K., Sage-Ono K., Ono M., Yokoyama R., Nishitani K., Ishii T., Iwai H., Satoh S.",9607412,Plant Journal,80,4,0,0,0,3,1,0,4,0,4
2014,A plant-specific HUA2-LIKE (HULK) gene family in Arabidopsis thaliana is essential for development,"Jali S.S., Rosloski S.M., Janakirama P., Steffen J.G., Zhurov V., Berleth T., Clark R.M., Grbic V.",9607412,Plant Journal,80,2,0,0,0,0,2,0,2,0,2
2014,PIRIN2 stabilizes cysteine protease XCP2 and increases susceptibility to the vascular pathogen Ralstonia solanacearum in Arabidopsis,"Zhang B., Tremousaygue D., Denance N., Van Esse H.P., Horger A.C., Dabos P., Goffner D., Thomma B.P.H.J., Van Der Hoorn R.A.L., Tuominen H.",9607412,Plant Journal,79,6,0,0,0,3,5,1,9,0,9
